Core, 0
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_pct,        0.000
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_count,       1173202
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_total_count,       2350875
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_total_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_mean,         0.00
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_stddev,         0.01
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_mean,         0.00
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_stddev,         0.01

FT_UOP_CACHE_HIT_OFF_PATH_count,       1729341
FT_UOP_CACHE_HIT_OFF_PATH_pct,       99.995
FT_UOP_CACHE_HIT_OFF_PATH_total_count,       3222753
FT_UOP_CACHE_HIT_OFF_PATH_total_pct,       99.988

FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_count,            88
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_pct,        0.005
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_total_count,           367
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_total_pct,        0.011

FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_count,             0
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_pct,        0.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_count,            12
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_pct,        0.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_count,       1729429
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_total_count,       3223132
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_total_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_mean,         0.00
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_stddev,         0.01
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_mean,         0.00
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_stddev,         0.01

UOPS_SERVED_BY_ICACHE_ON_PATH_count,           446
UOPS_SERVED_BY_ICACHE_ON_PATH_pct,        0.004
UOPS_SERVED_BY_ICACHE_ON_PATH_total_count,          1908
UOPS_SERVED_BY_ICACHE_ON_PATH_total_pct,        0.008

UOPS_SERVED_BY_UOP_CACHE_ON_PATH_count,      11969316
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_pct,       99.996
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_count,      23985178
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_pct,       99.992
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_count,      11969762
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_total_count,      23987086
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_total_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_mean,         1.00
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_stddev,         1.00
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_mean,         1.00
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_stddev,         1.00

UOPS_SERVED_BY_ICACHE_OFF_PATH_count,          1089
UOPS_SERVED_BY_ICACHE_OFF_PATH_pct,        0.006
UOPS_SERVED_BY_ICACHE_OFF_PATH_total_count,          6259
UOPS_SERVED_BY_ICACHE_OFF_PATH_total_pct,        0.017

UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_count,      19288791
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_pct,       99.994
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_count,      36441944
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_pct,       99.983
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_count,      19289880
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_total_count,      36448203
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_total_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_mean,         1.00
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_stddev,         1.00
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_mean,         1.00
